the_geom,address,allzoning1,allzoning2,appbbl,appdate,areasource,assessland,assesstot,bbl,bldgarea,bldgclass,bldgdepth,bldgfront,block,borocode,bsmtcode,builtcode,builtfar,cb2010,cd,comarea,commfar,condono,council,ct2010,easements,edesignum,exemptland,exempttot,ext,facilfar,factryarea,firecomp,garagearea,healtharea,histdist,irrlotcode,landmark,landuse,lot,lotarea,lotdepth,lotfront,lottype,ltdheight,numbldgs,numfloors,officearea,otherarea,overlay1,overlay2,ownername,ownertype,plutomapid,policeprct,proxcode,resarea,residfar,retailarea,sanborn,schooldist,spdist1,spdist2,splitzone,strgearea,taxmap,tract2010,unitsres,unitstotal,version,xcoord,ycoord,yearalter1,yearalter2,yearbuilt,zipcode,zmcode,zonedist1,zonedist2,zonedist3,zonedist4,zonemap
0106000020E61000000100000001030000000100000007000000FAAD5675D78052C07898299E015A4440499BFBE1DB8052C02B3B9762005A4440AC6A5224E28052C0E8921F02015A4440768F39BAEA8052C02FEC1EAF035A44400E3026EBE98052C0C772135A0D5A444044E0242AD98052C03C695D7A0D5A4440FAAD5675D78052C07898299E015A4440,24 WHITEHALL STREET,C5-5/LM,,0,,7,35280000,68544450,1000090029,896956,O4,316,131,9,1,2,,22.43,1008,101,896956,15,0,1,9,0,,0,0,,15,0,L015,30000,7700,,Y,,5,29,39985,284.42,133.92,1,,1,35,864078,0,,,STATE WHITEHALL CO,P,1,1,1,0,10,2878,101S001,2,LM,,N,0,10101,9,0,9,15v1,980443,195525,0,0,1971,10004,,C5-5,,,,12b
0106000020E6100000010000000103000000010000000B000000A578614BE48052C0E59AF798A95A4440EEFC7867E48052C0EC3E7015A95A444018EA2AC1E48052C0A800E372A75A44404B8365EBE48052C08B162B8AA75A444073DD4FFDE48052C0F419FC36A75A4440FAD4B8DDE48052C0743B9125A75A44409D17C821E58052C06873F7E6A55A4440F88EAE6FE58052C03A21487AA45A4440AD578667EA8052C0A406C398A75A4440D7D3C37BE98052C06241484CAC5A4440A578614BE48052C0E59AF798A95A4440,99 WASHINGTON STREET,C6-9/LM,,0,,7,4605750,43764750,1000530002,0,H2,0,0,53,1,2,,0,1014,101,0,15,0,1,13,0,,0,0,,15,0,E010,0,7700,,Y,,5,2,5165,87.33,55,3,,1,50,0,0,,,GOLDEN SEAHORSE LLC,,1,1,3,0,10,0,101S009,2,LM,,N,0,10101,13,0,1,15v1,980334,197317,0,0,2012,10006,,C6-9,,,,12b
0106000020E61000000100000001030000000100000005000000E2F15EF1E58052C030B96E02F05A44406D4BD348E78052C0CC33FE1FEC5A4440D4C95757EA8052C09E16FCBEEE5A44403F75477EE98052C0FDC3CD0DF35A4440E2F15EF1E58052C030B96E02F05A4440,97 WEST STREET,C6-9/LM,,0,,7,450,450,1000560021,0,Z9,0,0,56,1,5,,0,1003,101,0,15,0,1,13,0,,450,450,,15,0,E010,0,7700,,Y,,,21,2747,55.58,47.5,3,,0,0,0,0,,,LOWER MANHATTAN DEVEL,X,1,1,0,0,10,0,101S009,2,LM,,N,0,10101,13,0,0,15v1,980320,198107,0,0,0,10006,,C6-9,,,,12b
0106000020E6100000010000000103000000010000000C000000F583BC0ADE8052C0354A8C2EFE594440C0C365EEDD8052C01F92A3F7F8594440B2E2A6D4DD8052C0FBFBFF3AF459444016B0FE6BDE8052C04E008D2CF45944408421A3F8DF8052C0EB30331EF45944404C302E0EE18052C0EFC78FA4F459444006E5A0EFE28052C06776A54AED5944407CA9A239E88052C0218CA13AF75944404E155FF7E98052C0736A826EFE59444013B4FB4EE18052C0ED06BF4DFE5944406C17434EE18052C06D7A9408FE594440F583BC0ADE8052C0354A8C2EFE594440,17 STATE STREET,C5-5/LM,,1000090023,12/26/85,7,14670000,50111100,1000090014,544015,O4,118,176,9,1,2,,23.57,1013,101,544015,15,0,1,9,0,,0,0,,15,0,L015,0,7700,,Y,,5,14,23080,176,227.83,3,,1,42,542515,0,,,17 STATE OWNER LLC,P,1,1,1,0,10,0,101S001,2,LM,,N,1500,10101,9,0,0,15v1,980402,195359,1985,0,1987,10004,,C5-5,,,,12b
0106000020E61000000100000001030000000100000005000000CA190300DB8052C0199FF6A92B5A44409D5F34F0D88052C0BABBDD19115A4440CE50B0BFE98052C022F3CB90115A44404704382FE78052C0176BBFF62B5A4440CA190300DB8052C0199FF6A92B5A4440,2 WHITEHALL STREET,C5-5/LM,,0,,7,25841250,46952100,1000120001,320665,P7,287,191.08,12,1,2,,5.03,1007,101,320665,15,0,1,9,0,,25841250,46952100,,15,0,L015,0,7700,,Y,UNITED STATES CUSTOM HOUSE,8,1,63805,287,191.08,3,,1,7,320665,0,,,U.S. CUSTOMS AND BORD,X,1,1,0,0,10,0,101S001,2,LM,,N,0,10101,9,0,0,15v1,980438,195776,0,0,1907,10004,,C5-5,,,,12b
0106000020E61000000100000001030000000100000005000000056C25D5E38052C080DD6FC2AB5A4440A578614BE48052C0E59AF798A95A4440D7D3C37BE98052C06241484CAC5A4440AF86A70EE98052C029794979AE5A4440056C25D5E38052C080DD6FC2AB5A4440,103 WASHINGTON STREET,C6-9/LM,,0,,7,271800,894150,1000530003,8500,K4,85,25,53,1,2,,3.72,1014,101,4250,15,0,1,13,0,,0,0,,15,0,E010,0,7700,,Y,(FORMER) ST. GEORGE'S SYRIAN CATHOL,4,3,2287,92,25,5,,1,5,0,0,,,GOLDEN SEAHORSE LLC,P,1,1,3,4250,10,4250,101S009,2,LM,,N,0,10101,13,6,7,15v1,980346,197356,1986,0,1986,10006,,C6-9,,,,12b
0106000020E6100000010000000103000000010000000900000075CC6F1DE68052C0DD74451FEB5A44401B3EA38BE48052C0732178C2EF5A44404ED9DCB0E58052C0630CE8BDF05A4440E2F15EF1E58052C030B96E02F05A44403F75477EE98052C0FDC3CD0DF35A4440E45BB545E88052C0F794DE41F95A44401B1C5DBBDE8052C0AF5C719AF05A444044E94FBDE08052C0B89C3E83E65A444075CC6F1DE68052C0DD74451FEB5A4440,148 WASHINGTON STREET,C6-9/LM,,0,,7,2309400,2309400,1000560015,0,Z9,0,0,56,1,5,,0,1003,101,0,15,0,1,13,0,,2309400,2309400,,15,0,E010,0,7700,,Y,,,15,16032,181.92,114.25,3,,1,0,0,0,,,LOWER MANHATTAN DEVEL,P,1,1,0,0,10,0,101S009,2,LM,,N,0,10101,13,0,0,15v1,980435,198080,0,0,0,10006,,C6-9,,,,12b
0106000020E610000001000000010300000001000000060000004841A8EDE28052C0CADB18FEAF5A44407A0B7E86E38052C07C07A532AD5A4440056C25D5E38052C080DD6FC2AB5A4440AF86A70EE98052C029794979AE5A4440F6CDA938E88052C0E3FFADBDB25A44404841A8EDE28052C0CADB18FEAF5A4440,105 WASHINGTON STREET,C6-9/LM,,0,,7,448200,580950,1000530004,23030,P9,90,50,53,1,2,,4.99,1014,101,23030,15,0,1,13,0,,0,0,,15,0,E010,0,7700,,Y,,8,4,4613,92,50,5,,1,6,23030,0,,,FRED RICH LLC,P,1,1,3,0,10,0,101S009,2,LM,,N,0,10101,13,0,3,15v1,980357,197392,1968,0,1926,10006,,C6-9,,,,12b
0106000020E610000001000000010300000001000000070000000C3A8966E88052C0A2871767D75A44402A1456CFE68052C0CBB3EBABDF5A44406C8E7AF4E58052C0305E77F5DE5A4440553850CDE48052C0A16649F7E45A4440DEB32998E18052C0AAC4B026E25A44408B6BE75FE48052C0051D25FDD35A44400C3A8966E88052C0A2871767D75A4440,140 WASHINGTON STREET,C6-9/LM,,0,,7,9810000,35563500,1000560001,8693,H2,78,158,56,1,2,,0.8,1004,101,8693,15,0,1,13,0,,0,18103500,,15,0,E010,0,7700,,Y,,5,1,10927,158.67,78.25,3,,1,21,0,0,,,130 OWNERS GROUP,,1,1,3,0,10,8693,101S009,2,LM,,N,0,10101,13,0,1,15v1,980376,197893,2008,0,1931,10006,,C6-9,,,,12b
0106000020E61000000100000001030000000100000007000000F584864AE38052C02778D2BCB25A4440AADF8F6FE28052C063B35C4CB25A444051182492E28052C0FEADC6A9B15A44404841A8EDE28052C0CADB18FEAF5A4440F6CDA938E88052C0E3FFADBDB25A44408D310EC4E78052C04DDAF210B55A4440F584864AE38052C02778D2BCB25A4440,109 WASHINGTON STREET,C6-9/LM,,0,,7,214200,682200,1000530006,9565,C7,74,25,53,1,2,E,4.05,1014,101,1913,15,0,1,13,0,,0,0,,15,0,E010,0,7700,,Y,,4,6,2361,93.75,25.17,5,,1,5,0,0,,,109 WASHINGTON STREET,,1,1,3,7652,10,1913,11S 009,2,LM,,N,0,10101,13,16,17,15v1,980369,197429,0,0,1915,10006,,C6-9,,,,12b
0106000020E6100000010000000103000000010000000B0000002F76EE1DE08052C030CDBF6CBC5A44406805F366E18052C0E5E2E147B95A44403B4A7D00E28052C0F9594CD0B75A444083D3A780E18052C01EE51954B75A444053247ABBE18052C026AAC040B65A4440C4329724E28052C0871DAF54B45A4440C19BA8DDE28052C0C22EAEB4B45A4440F584864AE38052C02778D2BCB25A44408D310EC4E78052C04DDAF210B55A444042D40471E58052C0730D7AEEC05A44402F76EE1DE08052C030CDBF6CBC5A4440,111 WASHINGTON STREET,C6-9/LM,,0,,7,1679850,1679850,1000530012,0,G6,0,0,53,1,5,,0,1014,101,0,15,0,1,13,0,,0,0,,15,0,E010,0,7700,,Y,,10,12,11255,98.25,136.92,3,,0,0,0,0,,,FRED RICH LLC,P,1,1,0,0,10,0,101S009,2,LM,,N,0,10101,13,0,0,15v1,980389,197506,0,0,0,10006,,C6-9,,,,12b
0106000020E6100000010000000103000000010000000600000075CC6F1DE68052C0DD74451FEB5A44406D4BD348E78052C0CC33FE1FEC5A4440E2F15EF1E58052C030B96E02F05A44404ED9DCB0E58052C0630CE8BDF05A44401B3EA38BE48052C0732178C2EF5A444075CC6F1DE68052C0DD74451FEB5A4440,155 CEDAR STREET,C6-9/LM,,0,,4,492300,492300,1000560020,0,V1,0,0,56,1,5,,0,1003,101,0,15,0,1,13,0,,0,0,,15,0,E010,0,7700,,N,,11,20,1215,55.25,22,5,,0,0,0,0,,,HELLENIC ORTHODOX CH,,1,1,0,0,10,0,101S009,2,LM,,N,0,10101,13,0,0,15v1,980359,198089,0,0,0,10006,,C6-9,,,,12b
0106000020E610000001000000010300000001000000330000000649C74DE38052C022B5B2ECBF59444019163E6AE38052C02D62C5EEBF594440ADB84F86E38052C0651542F6BF594440FF844B4AE48052C09679F94CC0594440C17F2208E58052C0950B0BBFC059444033E02FBEE58052C09AF5794BC1594440549C88DCE58052C08D84D76AC1594440F3CD29F7E58052C0D68A3D91C1594440664A610DE68052C06D20ABBDC1594440556D9A1EE68052C01106F7EEC159444033FB612AE68052C0F369D723C25944403E246930E68052C07486EA5AC2594440C8938730E68052C00BE1BF92C2594440147EBC2AE68052C080EBE1C9C2594440A7A52E1FE68052C05DC7DFFEC2594440F9572B0EE68052C0B7E95630C3594440486824F8E58052C0595FFC5CC3594440E17E987AE58052C02D9BBB5BC45944407D97DA19E58052C0D0501976C5594440106E7AD8E48052C0C39A9BA4C659444072E15FD5E48052C09958F1B2C6594440F837C6D0E48052C0234750C0C65944408D12CDCAE48052C03B785CCCC6594440BA829DC3E48052C0BE16C3D6C659444044F068BBE48052C00CA03CDFC659444081C567B2E48052C0A4CF8EE5C659444074EBD7A8E48052C0C72F8EE9C65944402620FB9EE48052C052441FEBC6594440A2321595E48052C0B04737EAC6594440BF306A8BE48052C0DF74DCE6C65944403D933C82E48052C0A8DC25E1C6594440B874CB79E48052C003C73AD9C6594440CFDF5072E48052C005A551CFC65944401340006CE48052C08A9AAEC3C659444080000567E48052C0C8A9A1B6C65944408D8B2F21E48052C0EEAE5AD7C55944400EE0AD27E38052C0CD435130C3594440F4CB5B98E28052C06CF4610EC2594440CBB60585E28052C02DD7BEDCC1594440E0BE6277E28052C0FE93E6A6C1594440EF59D46FE28052C08AFE596EC1594440E388906EE28052C0793EAD34C1594440EB55A073E28052C0EC867CFBC0594440DE93DF7EE28052C0879460C4C0594440CAE0FD8FE28052C03444E390C059444077E480A6E28052C03E947462C0594440D0BAC7C1E28052C0475E603AC0594440C2710FE1E28052C08C13C519C0594440817A7803E38052C0BFBD8B01C05944404AE70C28E38052C0867D61F2BF5944400649C74DE38052C022B5B2ECBF594440,,PARK,,0,,0,0,0,1000030004,0,,0,0,3,1,,,0,,101,0,0,0,0,,0,,0,0,,0,0,,0,0,,,,,4,0,0,0,,,0,0,0,0,,,,,3,0,,0,0,0,11S 087,,,,,0,1,0,0,0,15v1,0,0,0,0,0,0,,PARK,,,,12b
0106000020E61000000100000001030000000100000005000000635CC48BDF8052C0D0B4E3BCA25A4440CDFA27EADF8052C01189D602A15A4440F88EAE6FE58052C03A21487AA45A44409D17C821E58052C06873F7E6A55A4440635CC48BDF8052C0D0B4E3BCA25A4440,94 GREENWICH STREET,C6-9/LM,,0,,7,230963,512070,1000530041,5382,S9,91,19,53,1,5,E,3.15,1014,101,1709,15,0,1,13,0,,0,0,,15,0,E010,0,7700,,Y,,4,41,1709,94,20.92,3,,1,4,0,0,,,"BORKOW, SUSAN B",,1,1,2,3673,10,1709,101S009,2,LM,,N,0,10101,13,3,5,15v1,980418,197261,0,0,1915,10006,,C6-9,,,,12b
0106000020E6100000010000000103000000010000000800000018EA2AC1E48052C0A800E372A75A4440DA39012FDF8052C08675566FA45A4440635CC48BDF8052C0D0B4E3BCA25A44409D17C821E58052C06873F7E6A55A4440FAD4B8DDE48052C0743B9125A75A444073DD4FFDE48052C0F419FC36A75A44404B8365EBE48052C08B162B8AA75A444018EA2AC1E48052C0A800E372A75A4440,94A GREENWICH STREET,C6-9/LM,,0,,7,211950,407700,1000530040,4878,K4,48,19,53,1,2,E,2.73,1014,101,2994,15,0,1,13,0,,0,0,,15,0,E010,0,7700,,Y,,4,40,1784,95.58,19.08,5,,1,4,0,0,,,UNION & COURT REALTYC,,1,1,3,1884,10,2994,101S009,2,LM,,N,0,10101,13,4,5,15v1,980423,197280,1984,2013,1915,10006,,C6-9,,,,12b
0106000020E610000001000000010300000001000000320000002F4A5689CF8052C095075E72435B4440887F6736CC8052C00115F39F405B4440B2F866D1CB8052C0627567DD415B44406CA470D1C38052C040C2EB963A5B44402CF16C11C48052C0F0E8CCCD395B444064AD3DEAC28052C05A791A00395B4440A7EA30E9BE8052C041733C45315B44403CCB22C6BD8052C040600BD8345B444033D550C8A98052C0B5F85577225B44408B3E5C6AAD8052C08F92023C165B4440123EB6A9B08052C0C3DC5B46195B4440785F29F7B18052C06F63DABC155B44407B73952FAE8052C077B4F532125B4440C6F36C12B28052C0CADE446D065B44401DB157C4B78052C0E8B23DC20B5B444085F4A718B98052C0C3B16017085B4440624F454FB38052C0C1CC6EAC025B444068CA67A5B88052C05A28FBF7F25A4440254B97DBBE8052C08841CBC8F85A4440D0E2C48ABF8052C04B967CE0F65A444025132F8BBC8052C00C5FD711F45A44403016F27FBD8052C03EE7F297F15A444028E74713BA8052C02143B863EE5A4440574F8D8BBF8052C046027EE8DD5A444084925268CB8052C05C88064EE95A44406C6A9D21CA8052C094E3A654EF5A444068E811B0CD8052C09A24F6D2F25A44409CA4D21ECF8052C072867B76ED5A444040506CEFD18052C05D92549AEF5A44409BB0FB61D98052C031008AE1F65A4440EBCDFC7BD78052C069105716FF5A4440F2C5903BDA8052C0133F04AA015B4440FFCCE404DC8052C04FF9D161F95A444033D61E29E58052C0785CAB56025B44402D359E36E38052C079AD8426135B4440097ED41AE28052C044DC968A125B4440251ADA54E18052C02DDD47BA195B4440D9F4AD4FE28052C0E486256C1A5B4440E78F556AE08052C064A44CC32A5B444085252FB6DF8052C0134922392A5B4440E157BA1FDF8052C0ABA5CE14305B4440D99D39B3DF8052C0219881B1305B4440FB04F9E4DE8052C0AAB11B6D375B4440F8CE3D44DE8052C06D1CF28F3C5B4440AF0D9726DE8052C0B1CB4E893C5B44407541E391DD8052C0079DEA46415B4440931A23B7DD8052C07B8DA56A415B444055643BAEDB8052C0318008B4505B444073DBA10FCF8052C00D0AE5F0445B44402F4A5689CF8052C095075E72435B4440,185 GREENWICH STREET,C6-4/LM,C5-3,0,,7,225000000,1154700000,1000580001,8837499,O4,198,200,58,1,5,,10.6,1000,101,8837499,10,0,1,13,1,,225000000,1154700000,,10,0,E010,0,7700,,Y,,5,1,833945,750,950,5,,11,104,2900000,47499,,,THE PORT AUTHORITY OF,O,1,1,1,0,10,50000,101S038,2,LM,,Y,0,10102,13,0,1,15v1,980828,198546,0,0,2009,10007,,C6-4,C5-3,,,12b
0106000020E61000000100000001030000000100000007000000313C6AD4DB8052C0C4FB5FBAC75A444079317401DD8052C0248538B4C25A44400907657ADD8052C08C10BD09C35A44406043DB4DDF8052C0189E630EBE5A4440F4B11F0AE58052C09900BEFBC25A44409A13F2E9E28052C0525D9CD5CD5A4440313C6AD4DB8052C0C4FB5FBAC75A4440,123 WASHINGTON STREET,C6-9/LM,,1000530023,7/7/10,7,7604924,47268905,1000537502,180470,RM,110,60,53,1,5,,12.69,1015,101,11118,15,2071,1,13,0,,0,11806724,,15,0,E010,0,7700,,Y,,4,7502,14217,136,116.33,0,,1,56,0,0,,,123 WASHINGTON LLC,,1,1,1,169352,10,11118,11S 009,2,LM,,N,0,10101,13,223,225,15v1,980448,197643,0,0,2007,10006,,C6-9,,,,12b
0106000020E6100000010000000103000000010000000700000050B66072D88052C0A2E7E3D6615A44400A70D6BADA8052C096246E535C5A44407AECB9C1E48052C0628B103E635A44403CA98858E28052C0C9DF27586A5A4440CAE37A0CDE8052C0EF5F18A0665A44402CF70308DE8052C0C3E233AC665A444050B66072D88052C0A2E7E3D6615A4440,29 BROADWAY,C5-5/LM,,0,,7,3483000,20026800,1000200001,316150,O3,182,70,20,1,1,,21.82,2009,101,316150,15,0,1,13,0,,0,0,,15,0,E010,0,7700,,Y,,5,1,14490,184.17,72.08,3,,1,30,316150,0,,,TRINITY MORRIS CORP,P,1,1,2,0,10,0,101S004,2,LM,,N,0,10101,13,0,43,15v1,980480,196545,0,0,1931,10006,,C5-5,,,,12b
0106000020E610000001000000010300000001000000050000002A5DC8CEDE8052C09F330032A65A4440DA39012FDF8052C08675566FA45A444018EA2AC1E48052C0A800E372A75A4440EEFC7867E48052C0EC3E7015A95A44402A5DC8CEDE8052C09F330032A65A4440,96 GREENWICH STREET,C6-9/LM,,0,,7,256500,376650,1000530039,4040,K9,68,20,53,1,2,E,2.22,1014,101,3140,15,0,1,13,0,,0,0,,15,0,E010,0,7700,,N,,5,39,1820,91,20,5,,1,3.5,900,0,,,AUGUSTUS H. LAWRENCE,,1,1,3,900,10,2240,101S009,2,LM,,N,0,10101,13,1,2,15v1,980429,197298,2012,0,1930,10006,,C6-9,,,,12b
0106000020E61000000100000001030000000100000007000000610BE4EDDD8052C037403F4FAA5A44402A5DC8CEDE8052C09F330032A65A4440EEFC7867E48052C0EC3E7015A95A4440A578614BE48052C0E59AF798A95A4440056C25D5E38052C080DD6FC2AB5A44407A0B7E86E38052C07C07A532AD5A4440610BE4EDDD8052C037403F4FAA5A4440,98 GREENWICH STREET,C6-9/LM,,0,,4,2143800,2143800,1000530038,0,V1,0,0,53,1,5,,0,1014,101,0,15,0,1,13,0,,0,0,,15,0,E010,0,7700,,Y,,11,38,4537,91.58,49.92,5,,0,0,0,0,,,SUN MOON NY LLC,,1,1,0,0,10,0,101S009,2,LM,,N,0,10101,13,0,0,15v1,980439,197330,0,0,0,10006,,C6-9,,,,12b
0106000020E610000001000000010300000001000000390000003D85EA1BDF8052C00C09D38D345A444080A67FACDF8052C094C73681345A44402826AF30E08052C0EAE85384345A44407E5667C5E08052C09E3BDDBC345A4440A9EC0137E18052C0A9272005355A4440B63899C7E18052C03A2D3D4A355A444070E9CF2CE28052C03C4780A8355A44406C403E7EE28052C03A720B13365A444096F815CEE28052C0D4A3B07D365A44403B0790D1E28052C0C82B0F82365A44409B98C524E38052C0B6BE9F01375A44408753F864E38052C0B941C08D375A4440C7C4CBA3E38052C0235DC743385A44408B93ABD1E38052C0B435D7FC385A4440B18F91FBE38052C06F0687EC395A44400D490A04E48052C053B819BD3B5A4440C63FC299E38052C0763B62383E5A4440BEE44A03E38052C06AE94F43405A4440DB4694B8E28052C076F254EC405A444000E364A8E28052C0AEF24E18415A4440BCA9836CE28052C028B757BB415A4440CFACFB1CE28052C0AA290877425A44406890FDD4E18052C01F0ACE28435A44400ABBAD69E18052C016F66C1F445A4440639FF3F5E08052C09F16700C455A4440FAF1885BE08052C0AB1B3C04465A44405C5B8EA6DF8052C06520A5D7465A44409D6E4E00DF8052C06940FC5A475A4440FE067B3ADE8052C00EBDDA77475A444076B4D890DD8052C0BC50FC19475A4440D613AC32DD8052C072B764B6465A4440BEFB7ADEDC8052C0629F1823465A44402E659490DC8052C01BE38E5C455A4440B7A46064DC8052C0BB36AFEF445A4440B6A77A3EDC8052C09A87F855445A44400E90BD07DC8052C0B6796A7F435A44403B2FD6E1DB8052C0AB3743AF425A4440BEBDEDBBDB8052C09EA378B5415A444018851DA6DB8052C0A368B5AE405A44400C83D295DB8052C078C0539B3F5A4440017A8685DB8052C0FD90109C3E5A4440A594507ADB8052C0D72009843D5A44404D0B4C7ADB8052C0E181AAD33C5A4440F167EC76DB8052C0C805DD1D3C5A444016F17B86DB8052C0B40FA34E3B5A444018E452A5DB8052C09B4FA47F3A5A44403A5502C4DB8052C0BF63A4B0395A4440E4BCEBE2DB8052C069680B19395A4440794BA51FDC8052C0E868AF40385A4440E839514DDC8052C0AD6BC0B6375A44401CE48987DC8052C00546860D375A4440D937B803DD8052C064FE7747365A4440E4421D3EDD8052C05E8BC5E3355A44402014537FDD8052C050F35D94355A4440B86A60EEDD8052C0B1CB771E355A4440F4D20381DE8052C0BCCA6EC6345A44403D85EA1BDF8052C00C09D38D345A4440,WHITEHALL STREET,PARK,,0,,7,6032250,6032250,1000120028,0,Q1,0,0,12,1,5,,0,2012,101,0,0,0,1,13,0,,6032250,6032250,,0,0,L015,0,7700,,Y,BOWLING GREEN FENCE,9,28,22500,140,200,1,,0,0,0,0,,,PARKS AND RECREATION,C,1,1,0,0,0,0,101S001,2,,,N,0,10101,13,0,0,15v1,980468,196126,0,0,0,10004,,PARK,,,,12b
0106000020E610000001000000010300000001000000060000003CF2C8F9DC8052C00D5980C6AE5A4440610BE4EDDD8052C037403F4FAA5A44407A0B7E86E38052C07C07A532AD5A44404841A8EDE28052C0CADB18FEAF5A444051182492E28052C0FEADC6A9B15A44403CF2C8F9DC8052C00D5980C6AE5A4440,102 GREENWICH STREET,C6-9/LM,,0,,7,369000,1299150,1000530037,2171,H3,92,50,53,1,2,,0.47,1014,101,2171,15,0,1,13,0,,0,0,,15,0,E010,0,7700,,Y,,5,37,4664,92.83,49.92,5,,1,5,0,0,,,102 GREENWICH REALTY,P,1,1,3,0,10,2171,101S009,2,LM,,N,0,10101,13,0,1,15v1,980455,197378,0,0,1926,10006,,C6-9,,,,12b
0106000020E61000000100000001030000000100000009000000C4329724E28052C0871DAF54B45A4440F49E2A3BE28052C0ABCE74EAB35A44408C1F3D82DC8052C0D7125FF6B05A44403CF2C8F9DC8052C00D5980C6AE5A444051182492E28052C0FEADC6A9B15A4440AADF8F6FE28052C063B35C4CB25A4440F584864AE38052C02778D2BCB25A4440C19BA8DDE28052C0C22EAEB4B45A4440C4329724E28052C0871DAF54B45A4440,106 GREENWICH STREET,C6-9/LM,,0,,7,270000,1284750,1000530036,10950,C7,79,27,53,1,2,E,3.92,1014,101,2400,15,0,1,13,0,,0,0,,15,0,E010,0,7700,,Y,,4,36,2796,94.42,27.33,5,,1,5,0,0,,,106 GREENWICH LLC,P,1,1,3,8550,10,2400,101S009,2,LM,,N,0,10101,13,16,18,15v1,980461,197418,0,0,1900,10006,,C6-9,,,,12b
0106000020E6100000010000000103000000010000000800000016B0FE6BDE8052C04E008D2CF4594440C62F05F1DD8052C0A38B794CEA594440B25C7543DF8052C0B18ED409EA5944403214EA0EE18052C0D9373813EB59444006E5A0EFE28052C06776A54AED5944404C302E0EE18052C0EFC78FA4F45944408421A3F8DF8052C0EB30331EF459444016B0FE6BDE8052C04E008D2CF4594440,7 STATE STREET,C5-5/LM,,0,,7,1683000,2707650,1000090007,8685,M1,105,60,9,1,1,,1.44,1013,101,8685,15,0,1,9,0,,1683000,2707650,,15,0,L015,0,7700,,Y,JAMES WATSON HOUSE,8,7,6037,105.75,60.75,5,,1,4.5,0,8685,,,THE MISSION OF OUR LA,X,1,1,2,0,10,0,101S001,2,LM,,N,0,10101,9,0,1,15v1,980457,195256,1965,0,1954,10004,,C5-5,,,,12b
0106000020E6100000010000000103000000010000000500000052268985DE8052C0566D9441815A4440C3EDF589DE8052C0E4320E32815A4440EB650388E28052C041E16947845A444045DE0883E28052C064558156845A444052268985DE8052C0566D9441815A4440,65 GREENWICH STREET,C5-5/LM,,0,,7,3150,4500,1000190008,0,Z9,70.75,8,19,1,5,,0,2003,101,0,15,0,1,13,0,,3150,4500,,15,0,E010,0,7700,,Y,,,8,71,70.75,1,3,,1,1,0,0,,,MTA B&T,C,1,1,0,0,10,0,101S003,2,LM,,N,0,10101,13,0,1,15v1,980450,196898,0,0,0,10006,,C5-5,,,,12b
0106000020E61000000100000001030000000100000006000000F657F894DD8052C0F909FB9B845A444052268985DE8052C0566D9441815A444045DE0883E28052C064558156845A4440D1FB8584E28052C0A4C7A657845A4440A6610DC4E18052C0AABA99D6875A4440F657F894DD8052C0F909FB9B845A4440,67 GREENWICH STREET,C5-5/LM,,0,,7,303750,621900,1000190011,10356,C7,68,41,19,1,2,E,3.56,2002,101,2300,15,0,1,13,0,,0,0,,15,0,E010,0,7700,,Y,ROBERT AND ANNE DICKEY HOUSE,4,11,2913,74.5,40.75,4,,1,4,0,0,,,TPHGREENWICH OWNER LL,,1,1,2,8056,10,2300,101S003,2,LM,,N,0,10101,13,8,12,15v1,980457,196917,1989,0,1900,10006,,C5-5,,,,12b
0106000020E61000000100000001030000000100000007000000B0760BA4D58052C02D6A3793685A444050B66072D88052C0A2E7E3D6615A44402CF70308DE8052C0C3E233AC665A4440CAE37A0CDE8052C0EF5F18A0665A44403CA98858E28052C0C9DF27586A5A4440B6E24A90DF8052C0CCAFB829715A4440B0760BA4D58052C02D6A3793685A4440,39 BROADWAY,C5-5/LM,,0,,7,10350000,33380100,1000200004,447452,O3,109.25,88.75,20,1,5,,25.66,2009,101,447452,15,0,1,13,0,,0,0,,15,0,E010,0,7700,,Y,,5,4,17440,190.25,88.75,5,,1,36,429554,0,,,39 CAM LLC,P,1,1,0,0,10,17898,101S004,2,LM,,N,0,10101,13,0,0,15v1,980527,196617,0,0,1928,10006,,C5-5,,,,12b
